Point ID,Gradient_Pressure_X,Gradient_Pressure_Y,Points_0,Points_1,Points_2,Points_Magnitude
1742,2.53371250043,1.95708542447,0.722956776619,0.046195410192,0,0.724431157112
1743,2.37272954805,1.4581167709,0.723937213421,0.0460691675544,0,0.725401580334
1744,2.45428650059,2.53688549901,0.724782526493,0.0459603331983,0,0.726238310337
1745,2.42803111565,2.61588650016,0.725647330284,0.0458489768207,0,0.727094352245
1746,2.39339954537,2.5966201633,0.726671993732,0.0457170456648,0,0.728108644485
1747,2.35111528977,2.52094276576,0.727721869946,0.0455818735063,0,0.729148030281
1748,2.2507912181,1.96998314632,0.728610634804,0.0454674325883,0,0.730027914047
1749,2.19660415475,1.7165085314,0.729462087154,0.0453578084707,0,0.730870902538
1750,2.20384105103,1.8762098513,0.73041588068,0.0452350005507,0,0.73181527853
1751,2.2273076698,2.09353750065,0.731459081173,0.0451006777585,0,0.732848167419
1752,2.26078180258,2.32494739659,0.73241341114,0.0449778065085,0,0.733793139458
1753,1.87201742468,-0.619971390464,0.733257770538,0.0448690876365,0,0.734629273415
1754,0.713171181025,-8.54285146228,0.734141647816,0.0447553470731,0,0.735504567623
1755,1.58761230367,-0.0634908171568,0.735184311867,0.0446234755218,0,0.736537337303
1756,1.82766099568,2.31706907461,0.736224234104,0.0444919541478,0,0.73756736517
1757,1.81471871533,2.13912355463,0.737100481987,0.0443811267614,0,0.738435387611
1758,1.70506552944,1.29692917447,0.737954437733,0.0442731268704,0,0.73928129673
1759,1.68230101176,1.19179806684,0.738924026489,0.0441504977643,0,0.740241825581
1760,1.76747018237,2.00322744392,0.739971220493,0.0440180599689,0,0.741279304028
1761,1.75379424429,2.0547114722,0.740914404392,0.043898768723,0,0.742213726044
1762,1.70647880586,1.84455557434,0.741764187813,0.0437912940979,0,0.743055701256
1763,1.70820372092,2.03305157193,0.742668449879,0.043676931411,0,0.743951678276
1764,1.70121887135,2.19808135705,0.743717491627,0.043544255197,0,0.744991123676
1765,1.66491358089,2.23401406261,0.744743525982,0.0434144884348,0,0.746007859707
1766,1.71475842521,3.09555455152,0.745608091354,0.043305143714,0,0.746864616871
1767,1.65636390182,3.06134174988,0.746464729309,0.0431967973709,0,0.747713565826
1768,0.198825714236,-8.10817070158,0.747449815273,0.0430722124875,0,0.748689830303
1769,1.45501270933,1.42038587932,0.748501181602,0.0429392419755,0,0.749731838703
1770,1.72133195513,1.41732258404,0.749433875084,0.0428191758692,0,0.75065612793
1771,1.08232264092,-5.29197816986,0.75028693676,0.0427073985338,0,0.751501441002
1772,0.699866405762,-8.15015645586,0.751206934452,0.0425868555903,0,0.752413094044
1773,1.86329574167,1.39429653912,0.752257049084,0.0424492657185,0,0.753453791142
1774,1.9918212806,2.77224511996,0.75326615572,0.0423170477152,0,0.754453837872
1775,1.89896691999,2.36023664491,0.754118859768,0.0422053225338,0,0.75529897213
1776,1.84051429448,2.14898709998,0.754976630211,0.0420929305255,0,0.756149172783
1777,1.8206993057,2.22783140147,0.755976498127,0.0419619232416,0,0.757140219212
1778,1.78926118486,2.24247814602,0.757032692432,0.0418235324323,0,0.758187115192
1779,1.75551929478,2.25879590203,0.757957577705,0.0417023524642,0,0.759103953838
1780,1.71348329368,2.2845050729,0.758808612823,0.0415908433497,0,0.75994759798
1781,1.73859343037,2.97011384223,0.759730994701,0.0414699874818,0,0.760861992836
1782,1.23735540835,-0.0829212179991,0.760771930218,0.0413335971534,0,0.761893928051
1783,1.47138369175,2.74161352151,0.761759638786,0.0412041842937,0,0.762873232365
1784,0.329831597313,-5.24627767232,0.762603521347,0.0410936139524,0,0.763709902763
1785,1.96775386697,4.3217099304,0.763462603092,0.0409810580313,0,0.764561712742
1786,1.437079877,-4.24221404549,0.764476001263,0.0408410578966,0,0.765566170216
1787,1.2358237607,-7.20249386745,0.765532493591,0.0406932197511,0,0.766613304615
1788,0.981791758222,-8.40196588309,0.766441881657,0.0405659750104,0,0.767514646053
1789,2.36805402061,2.17809395803,0.767292916775,0.0404468849301,0,0.768358230591
1790,2.18925525276,1.42626584061,0.768228530884,0.0403159633279,0,0.769285678864
1791,2.2247655329,2.08142219355,0.769273340702,0.0401697643101,0,0.770321428776
1792,2.25894691336,2.6083928169,0.770252764225,0.0400327071548,0,0.771292388439
1793,2.13086628224,1.92283700311,0.771101951599,0.0399138815701,0,0.772134304047
1794,2.10018091564,1.90907790722,0.771974086761,0.0397918447852,0,0.772998929024
1795,2.06823761788,1.89906443403,0.773008823395,0.0396470539272,0,0.774024903774
1796,2.02739657011,1.89631589241,0.774067997932,0.0394988469779,0,0.775075137615
1797,1.97776923627,1.92475247686,0.774963378906,0.0393735505641,0,0.775962948799
1798,1.88571300101,1.57461368187,0.775816738605,0.0392541363835,0,0.776809155941
1799,0.457612948348,-8.4412456227,0.776768863201,0.0391209088266,0,0.777753353119
1800,1.30581852745,-3.09383722089,0.777818441391,0.0389740429819,0,0.778794288635
1801,-3.87198789959,-40.3097002635,0.778787314892,0.038836222142,0,0.779755055904
1802,1.0716829786,-6.00800698634,0.779632031918,0.0387154817581,0,0.780592739582
1803,0.726302462555,-8.43789601536,0.780504286289,0.0385908074677,0,0.781457722187
1804,2.10650768086,1.59728055007,0.7815361619,0.0384433157742,0,0.782481074333
1805,2.08185883976,1.67615600188,0.782566249371,0.038296084851,0,0.783502757549
1806,2.05010217305,1.67402450745,0.783434152603,0.0381720252335,0,0.784363567829
1807,2.0245436072,1.6669581253,0.784283995628,0.0380505621433,0,0.785206496716
1808,2.0005684256,1.65589028153,0.785252332687,0.0379121527076,0,0.786167025566
1809,1.97509423649,1.64515615249,0.786302745342,0.0377620086074,0,0.787208974361
1810,1.94600457883,1.63928282756,0.787254095078,0.0376260317862,0,0.788152754307
1811,1.90946024353,1.64339859731,0.78810018301,0.037505093962,0,0.788992106915
1812,1.93405951499,2.11310897519,0.788990020752,0.0373779051006,0,0.789874911308
1813,1.67217580373,0.538389077506,0.790028691292,0.0372294448316,0,0.790905416012
1814,0.226077570795,-9.17580698287,0.791051149368,0.0370833016932,0,0.791919887066
1815,0.844518938852,-5.13297556515,0.791912734509,0.0369601547718,0,0.792774796486
1816,1.2001118161,-4.14034627236,0.792768418789,0.036836002022,0,0.793623745441
1817,1.44208966091,-3.45412587329,0.793754220009,0.0366914346814,0,0.794601798058
1818,0.610212401836,-8.92215562374,0.79480868578,0.0365367867053,0,0.795648038387
1819,1.81541120046,-0.309355713889,0.795747101307,0.0363991595805,0,0.796579182148
1820,2.03172483921,1.38789785729,0.796592831612,0.03627512604,0,0.797418355942
1821,2.00305571086,1.39632875884,0.797492980957,0.036143116653,0,0.798311591148
1822,1.97631343288,1.38770797578,0.798530936241,0.0359908938408,0,0.799341619015
1823,1.94962641287,1.3749187383,0.79953956604,0.0358429737389,0,0.800342559814
1824,1.92261299169,1.36553423068,0.800389409065,0.0357183292508,0,0.801186025143
1825,1.89348866237,1.36134072056,0.801240563393,0.0355935059488,0,0.802030742168
1826,1.85703452756,1.36528516356,0.802227020264,0.0354488380253,0,0.803009867668
1827,1.73034523221,0.900452383893,0.803269028664,0.0352960154414,0,0.804044127464
1828,1.84027294722,2.10052817397,0.804181516171,0.0351621955633,0,0.804949879646
1829,0.205234655353,-8.76211286925,0.805025458336,0.0350384190679,0,0.805787622929
1830,0.411225213827,-8.09956887959,0.805944144726,0.0349036902189,0,0.806699573994
1831,1.39293527018,-3.27661537428,0.806987285614,0.0347472541034,0,0.807735025883
1832,1.2269047472,-5.4372356286,0.807984113693,0.0345958285034,0,0.808724403381
1833,0.597356732911,-9.47003935233,0.808824121952,0.0344682335854,0,0.809558212757
1834,2.01178430111,0.274915531847,0.809676468372,0.0343387573957,0,0.81040430069
1835,2.09436000451,1.11600338157,0.810673773289,0.0341872684658,0,0.811394333839
1836,2.04308468336,1.03539089316,0.811718523502,0.0340285599232,0,0.812431454659
1837,2.01155080915,1.02225304298,0.812623441219,0.0338911004364,0,0.813329875469
1838,1.85795684787,0.179186183019,0.813472688198,0.0337620936334,0,0.81417298317
1839,1.95645849044,0.99117592725,0.814408481121,0.0336199440062,0,0.815102100372
1840,1.92555425898,0.981565579818,0.815457165241,0.033460650593,0,0.816143393517
1841,1.97981811464,1.62572675049,0.816444277763,0.0333107039332,0,0.817123532295
1842,1.73720128198,0.405439482244,0.817287325859,0.0331826396286,0,0.817960679531
1843,0.506846704675,-8.52725842521,0.818142831326,0.0330526903272,0,0.818810224533
1844,-26.9317575064,-187.807936343,0.819155216217,0.0328989103436,0,0.819815576077
1845,0.155475372829,-9.33633026489,0.820205450058,0.0327390320599,0,0.820858597755
1846,1.39635936742,-4.1624673328,0.821102619171,0.0325982607901,0,0.821749448776
1847,0.932652333186,-7.7322578618,0.821953594685,0.0324647501111,0,0.822594463825
1848,0.514255875763,-9.83146973164,0.822899281979,0.0323163680732,0,0.823533594608
1849,2.09767155429,0.615068736565,0.823944449425,0.032152377069,0,0.824571549892
1850,2.06619713655,0.630679854357,0.824912548065,0.0320004858077,0,0.825533032417
1851,2.03551502041,0.621305504451,0.825754702091,0.0318683534861,0,0.826369404793
1852,2.01112120562,0.604199306784,0.826622366905,0.0317322202027,0,0.827231228352
1853,1.98945223112,0.580011219532,0.827651798725,0.0315706990659,0,0.828253686428
1854,1.96526996763,0.557119967463,0.828700840473,0.03140610829,0,0.829295754433
1855,1.93669632177,0.544029418361,0.82958573103,0.0312672704458,0,0.830174744129
1856,1.90755357313,0.53711469087,0.830434203148,0.0311341490597,0,0.831017613411
1857,1.54334485624,-1.66555703813,0.831385433674,0.0309848990291,0,0.831962645054
1858,0.314386930572,-9.38904527252,0.832422494888,0.0308221802115,0,0.832992911339
1859,-0.215725490252,-13.0026426305,0.833367586136,0.0306739006191,0,0.833931922913
1860,-5.01799079901,-43.4166189931,0.834209084511,0.0305407904088,0,0.83476793766
1861,1.33955662532,-3.51000087763,0.835095107555,0.0303999315947,0,0.835648238659
1862,0.307567482426,-10.155182763,0.83613461256,0.030234683305,0,0.836681067944
1863,1.86374687955,-0.14203787012,0.83716326952,0.0300711505115,0,0.837703168392
1864,1.91720543175,0.306399006874,0.838030099869,0.029933353886,0,0.838564515114
1865,1.89538950901,0.299301406694,0.838876783848,0.0297987479717,0,0.839405894279
1866,1.87644456218,0.2853811079,0.839839935303,0.0296456329525,0,0.840363025665
1867,1.85751965991,0.267251859268,0.840878367424,0.0294805485755,0,0.841395020485
1868,1.83507829294,0.252544270021,0.841811716557,0.0293321702629,0,0.842322587967
1869,1.80696391114,0.245477227627,0.84265512228,0.0291980989277,0,0.843160808086
1870,1.77633921993,0.244220803212,0.843554794788,0.0290550738573,0,0.844055056572
1871,1.69546351133,-0.116396840572,0.844591915607,0.028890196234,0,0.845085859299
1872,0.148516052978,-9.79899322169,0.845599412918,0.0287300329655,0,0.84608733654
1873,-3.87042875841,-34.6917256085,0.846448361874,0.0285950731486,0,0.846931219101
1874,1.54387102576,-1.42558039816,0.84729808569,0.0284591130912,0,0.847775876522
1875,1.0794621613,-5.46867632272,0.848282158375,0.0282989367843,0,0.848754048347
1876,0.251091175358,-10.5815704962,0.849330842495,0.0281282477081,0,0.84979647398
1877,1.36140925127,-3.46590584044,0.85025960207,0.0279770772904,0,0.850719749928
1878,1.89389876309,-0.0341657142965,0.851105213165,0.0278394464403,0,0.851560413837
1879,1.87060198127,-0.0258992597668,0.852013230324,0.027691649273,0,0.852463126183
1880,1.84873350929,-0.0371096543371,0.853048980236,0.0275230705738,0,0.853492856026
1881,1.82647701269,-0.053967999582,0.854043483734,0.0273612011224,0,0.854481637478
1882,1.80131947334,-0.0666629692592,0.854886293411,0.0272240210325,0,0.855319678783
1883,1.77301331392,-0.07339881943,0.855738937855,0.0270852446556,0,0.856167495251
1884,1.74258527603,-0.0775242559408,0.856739223003,0.0269224327058,0,0.857162117958
1885,1.71326632493,-0.0675379334702,0.857792079449,0.0267510637641,0,0.858209133148
1886,0.0861674113624,-9.85876932945,0.858709692955,0.0266017112881,0,0.859121620655
1887,-1.02203390726,-16.5864429478,0.859557807446,0.0264636687934,0,0.859965085983
1888,1.6550783417,-1.14769219476,0.860480248928,0.0263121780008,0,0.860882461071
1889,0.980332772086,-6.24401209608,0.861520528793,0.0261379126459,0,0.861916959286
1890,0.210251143352,-10.8804846231,0.862507462502,0.0259725842625,0,0.862898409367
1891,1.60591528305,-2.27114090887,0.863352894783,0.0258309692144,0,0.86373925209
1892,1.89565916242,-0.380248727171,0.864215612411,0.0256864447147,0,0.864597260952
1893,1.86931628571,-0.373955008375,0.865234613419,0.0255157500505,0,0.865610778332
1894,1.84537401511,-0.386465619799,0.866292059422,0.0253386106342,0,0.866662561893
1895,1.82229122244,-0.402480675967,0.867196381092,0.0251871310174,0,0.867562055588
1896,1.7984746366,-0.416139075068,0.868045926094,0.0250448193401,0,0.868407130241
1897,1.77486878944,-0.427738641239,0.868982791901,0.0248878784478,0,0.869339108467
1898,1.75039425469,-0.439578945201,0.870027542114,0.0247128698975,0,0.870378434658
1899,1.39515520443,-2.410359946,0.871005415916,0.0245490651578,0,0.87135130167
1900,-0.0159674143793,-10.6343548471,0.871846616268,0.0244081486017,0,0.872188210487
1901,0.961427034035,-5.15757456574,0.872706949711,0.0242640282959,0,0.873044192791
1902,-1.97488525848,-22.9645915679,0.873724460602,0.0240911450237,0,0.874056518078
1903,0.874207156664,-6.49621266296,0.874764025211,0.0239133536816,0,0.875090837479
1904,0.111097231725,-10.9479047483,0.875640034676,0.0237635411322,0,0.875962436199
1905,1.8036132203,-0.864744773247,0.876484811306,0.0236190706491,0,0.8768029809
1906,1.81856117489,-0.679931488259,0.877436161041,0.023456370458,0,0.877749621868
1907,1.79793912198,-0.690069901316,0.878479957581,0.0232778582722,0,0.878788292408
1908,1.77788915145,-0.704624549268,0.879438459873,0.0231139361858,0,0.879742145538
1909,1.75597923601,-0.717318371971,0.880278468132,0.0229702778161,0,0.880578100681
1910,1.73516337394,-0.727897968349,0.881150007248,0.0228212289512,0,0.881445467472
1911,1.71687150033,-0.739211561048,0.882180452347,0.022645002231,0,0.88247102499
1912,1.70242845178,-0.742433045775,0.883208453655,0.0224691946059,0,0.883494198322
1913,0.0320564102311,-10.5952159611,0.884074687958,0.0223210528493,0,0.884356439114
1914,-5.57676305388,-43.0752591707,0.884925842285,0.0221754889935,0,0.885203659534
1915,0.34914300055,-8.59116587789,0.88589823246,0.022008318454,0,0.886171579361
1916,0.90309298289,-5.96982807191,0.886947214603,0.021825985983,0,0.887215733528
1917,0.0215026631153,-11.0519533146,0.887891113758,0.0216619223356,0,0.888155341148
1918,1.56127728226,-2.02577485741,0.888732433319,0.0215156897902,0,0.888992846012
1919,1.73630875763,-0.93881989319,0.889618992805,0.0213615875691,0,0.889875411987
1920,1.71905798185,-0.944364379096,0.890653014183,0.0211818516254,0,0.890904843807
1921,1.70141836883,-0.956542528582,0.891670167446,0.0210050605237,0,0.891917526722
1922,1.67980803819,-0.966736605905,0.892527163029,0.0208560917526,0,0.892770826817
1923,1.65648782591,-0.972351789491,0.893371403217,0.0207093525678,0,0.893611431122
1924,1.63508173302,-0.975793357994,0.894337773323,0.0205413755029,0,0.894573628902
1925,1.59805768281,-1.08943364928,0.895366430283,0.0203625783324,0,0.895597934723
1926,-0.00882093285268,-10.7186178143,0.896276116371,0.0202044658363,0,0.896503806114
1927,-14.0346900787,-90.5813917204,0.897107243538,0.0200599972159,0,0.897331476212
1928,2.3089599694,3.1526972384,0.898002445698,0.0199037566781,0,0.898222982883
1929,0.664352739711,-7.41000104015,0.899025261402,0.0197209604084,0,0.899241507053
1930,0.00951333069436,-11.1440163217,0.900009989738,0.0195449776947,0,0.900222182274
1931,1.58001270933,-2.18143042806,0.900839686394,0.0193966887891,0,0.901048481464
1932,1.73668188427,-1.20542132025,0.901667416096,0.019248764962,0,0.901872873306
1933,1.71550305327,-1.19770064598,0.90262389183,0.0190778244287,0,0.902825474739
1934,1.69790136238,-1.2025996431,0.903632164001,0.018897626549,0,0.903829753399
1935,1.67888720767,-1.21182650302,0.904512643814,0.0187402702868,0,0.904706776142
1936,1.65871222956,-1.219564784,0.905323326588,0.0185953825712,0,0.90551429987
1937,1.60777725951,-1.41769286652,0.906202375889,0.0184382740408,0,0.906389951706
1938,1.60034574145,-1.42921279623,0.907190918922,0.0182616077363,0,0.907374680042
1939,-0.103350706069,-10.8459559843,0.908125042915,0.0180946588516,0,0.908305287361
1940,0.614440380456,-6.72549526298,0.908914327621,0.0179535970092,0,0.90909165144
1941,-0.0674383709561,-12.5090222159,0.909712016582,0.0178110357374,0,0.909886360168
1942,-59.4342235282,-339.023992788,0.91064375639,0.0176425799727,0,0.910814642906
1943,-0.459178014863,-11.2474971396,0.911615371704,0.0174666717649,0,0.911782681942
1944,1.18208593913,-3.89650807633,0.912451803684,0.0173152405769,0,0.912616074085
1945,1.63075183868,-1.36259160903,0.913225889206,0.0171750951558,0,0.913387358189
1946,1.61835116757,-1.36078109831,0.914068937302,0.017022466287,0,0.914227426052
1947,1.60695936048,-1.36615859142,0.915005922318,0.0168528333306,0,0.915161132812
1948,1.59330576936,-1.37383335284,0.915879547596,0.0166946742684,0,0.916031718254
1949,1.57458903249,-1.3794555791,0.916631579399,0.0165585186332,0,0.916781127453
1950,1.48021115041,-1.79932097722,0.917401611805,0.0164191182703,0,0.917548537254
1951,1.54383662497,-1.38249923614,0.918311953545,0.0162543039769,0,0.918455779552
1952,1.184052066,-3.31443917507,0.919244110584,0.0160855371505,0,0.919384837151
1953,-0.0139876507777,-10.6472115318,0.920029640198,0.0159433335066,0,0.92016774416
1954,-20.8204484779,-124.484926496,0.920769393444,0.0158094037324,0,0.92090511322
1955,0.36727658314,-7.06801062686,0.921586751938,0.0156608447433,0,0.921719789505
1956,0.515005447243,-7.41801452743,0.922484636307,0.0154945943505,0,0.922614753246
1957,-0.0915339426065,-10.7593786839,0.923310816288,0.0153416162357,0,0.923438251019
1958,1.43900279974,-2.3803310385,0.9240270257,0.015209004283,0,0.924152195454
1959,1.59196806632,-1.50442767925,0.924762487411,0.0150728290901,0,0.924885332584
1960,1.57856665735,-1.50019611157,0.925628781319,0.0149124283344,0,0.925748884678
1961,1.56542271254,-1.50037610624,0.926491975784,0.01475260593,0,0.926609396935
1962,1.54970223004,-1.50463774075,0.92721927166,0.0146179394796,0,0.927334487438
1963,1.19440900531,-3.32130091316,0.927921056747,0.0144879920408,0,0.928034126759
1964,1.51615618066,-1.50415138947,0.928711891174,0.0143415685743,0,0.928822636604
1965,1.50564484411,-1.50016848259,0.929568648338,0.0141829317436,0,0.929676830769
1966,1.49173338252,-1.50954418686,0.930343329906,0.0140394903719,0,0.93044924736
1967,-0.175295118799,-10.36375013,0.931024253368,0.0139134051278,0,0.931128203869
1968,0.780730195982,-5.12619942272,0.931732773781,0.01378221903,0,0.931834697723
1969,0.431953380974,-7.66729129828,0.932557463646,0.0136295268312,0,0.932657063007
1970,-14.6651010245,-86.9854985785,0.933366179466,0.0134766381234,0,0.933463454247
1971,-0.267532923178,-10.6856093111,0.934047520161,0.0133471749723,0,0.934142887592
1972,0.432853286602,-7.55519240604,0.93471801281,0.0132197737694,0,0.934811472893
1973,1.57884403062,-1.46992504421,0.935485005379,0.0130740357563,0,0.935576379299
1974,1.58126590021,-1.41145548917,0.936302781105,0.0129186492413,0,0.936391890049
1975,1.53079750776,-1.58966307815,0.937027454376,0.0127809494734,0,0.937114596367
1976,1.51345097861,-1.58695760523,0.937671720982,0.0126585317776,0,0.937757134438
1977,1.36140396925,-2.31042945184,0.938349068165,0.0125298248604,0,0.938432693481
1978,1.49138856204,-1.58263976471,0.939129471779,0.0123815368861,0,0.939211070538
1979,1.48212635328,-1.58194077864,0.939887046814,0.012237586081,0,0.939966738224
1980,1.43175290158,-1.79992448079,0.94052541256,0.0121162934229,0,0.94060343504
1981,-0.163175189936,-10.0749601276,0.941154181957,0.0119968121871,0,0.941230654716
1982,0.573762939572,-6.09259716733,0.941874086857,0.011860026978,0,0.941948771477
1983,1.24637843683,-2.86907439671,0.942631661892,0.011716070585,0,0.942704498768
1984,-6.92236040323,-45.6761753693,0.943291783333,0.0115906372666,0,0.943363010883
1985,-8.47867042854,-52.7677172179,0.943897068501,0.0114744929597,0,0.943966805935
1986,0.246671960867,-7.64462849317,0.944551110268,0.0113478330895,0,0.944619297981
1987,-0.13074500762,-9.95570478816,0.945290148258,0.0112047055736,0,0.945356547832
1988,1.43867545051,-1.78266408905,0.945992410183,0.011068704538,0,0.946057140827
1989,1.46610926557,-1.61771177341,0.946584105492,0.0109541118145,0,0.946647465229
1990,1.45597511875,-1.61452130357,0.947177767754,0.0108391372487,0,0.947239756584
1991,1.44664559822,-1.61045523889,0.947866797447,0.0107057001442,0,0.947927236557
1992,1.43994096608,-1.60563357582,0.948585867882,0.0105664404109,0,0.948644697666
1993,1.43633579069,-1.61950237501,0.949205458164,0.0104464478791,0,0.949262917042
1994,-0.146497207577,-9.67817657409,0.949779093266,0.0103353597224,0,0.949835300446
1995,1.33262852351,-1.9413362295,0.950403988361,0.0102143324912,0,0.950458884239
1996,1.40291948916,-1.59416619535,0.951099395752,0.0100796641782,0,0.951152801514
1997,1.40179360828,-1.60713420858,0.951748549938,0.00995394401252,0,0.951800584793
1998,0.172864530513,-7.84540286301,0.952300846577,0.00984698627144,0,0.952351748943
1999,0.772772102099,-5.90548722349,0.952858030796,0.00973907392472,0,0.952907800674
2000,-30.2865157583,-165.259656057,0.953512012959,0.00961242150515,0,0.953560471535
2001,-8.64581816448,-51.6824552736,0.954184949398,0.00948181282729,0,0.954232037067
2002,0.921649701932,-3.5745703423,0.954757153988,0.00936962384731,0,0.954803109169
2003,-0.157384684228,-9.48739685181,0.955291152,0.00926492922008,0,0.955336093903
2004,1.10712296737,-2.98393212373,0.955876767635,0.00915010366589,0,0.955920577049
2005,1.3803976731,-1.59659795177,0.956519961357,0.00902400445193,0,0.956562519073
2006,1.37062852676,-1.59749440378,0.957111120224,0.00890809670091,0,0.957152545452
2007,1.28332122534,-1.98031949934,0.957624077797,0.00880752038211,0,0.957664608955
2008,1.24343459625,-2.15046132268,0.958153247833,0.0087037794292,0,0.958192765713
2009,1.3482388964,-1.58440029948,0.958775222301,0.00858182646334,0,0.958813607693
2010,1.33934507402,-1.58144616575,0.9593988657,0.00845956150442,0,0.959436178207
2011,1.3599958394,-1.46087628285,0.959924280643,0.00835654418916,0,0.959960639477
2012,0.450122549418,-6.03151274617,0.960422933102,0.0082587711513,0,0.96045845747
2013,1.30696242134,-1.57609995839,0.960977554321,0.00815003924072,0,0.961012125015
2014,1.30937995696,-1.5638753543,0.961579859257,0.00803194567561,0,0.961613416672
2015,1.30964080703,-1.58157347575,0.962126135826,0.00792484451085,0,0.962158799171
2016,-0.187782773792,-9.10353932633,0.962602376938,0.00783147010952,0,0.962634205818
2017,1.09063842172,-2.87408661847,0.963094949722,0.00773489521816,0,0.963126003742
2018,-7.51809048003,-47.1808300395,0.963667750359,0.0076225893572,0,0.963697910309
2019,-17.0207954112,-93.8588516746,0.964230179787,0.00751220202073,0,0.964259445667
2020,0.860682365344,-2.74125840788,0.964703917503,0.00741849234328,0,0.964732468128
2021,-0.193507389804,-9.00128664361,0.965163052082,0.00732767442241,0,0.965190887451
2022,0.468474488972,-5.58283926219,0.965682148933,0.00722499284893,0,0.965709149837
2023,1.26560658068,-1.5449140197,0.966238021851,0.00711503205821,0,0.96626418829
2024,1.26909257225,-1.555043968,0.966733396053,0.00701704761013,0,0.966758847237
2025,0.0934390639492,-7.41213876465,0.967171549797,0.00693037128076,0,0.967196404934
2026,1.0315413232,-2.60273998206,0.967630147934,0.00683965301141,0,0.96765434742
2027,1.24526122387,-1.53069146124,0.968157112598,0.00673542451113,0,0.968180537224
2028,1.24332746624,-1.53185187834,0.968667030334,0.00663455342874,0,0.968689739704
2029,0.779307100431,-3.86370679044,0.969096660614,0.00654956419021,0,0.969118773937
2030,-0.223816057637,-8.81925663962,0.969520866871,0.0064656524919,0,0.969542443752
2031,1.20604012811,-1.5272066886,0.970007359982,0.00636941939592,0,0.970028281212
2032,1.21259429066,-1.50890966841,0.970520436764,0.00626792665571,0,0.970540702343
2033,1.21789228274,-1.52778283406,0.970968723297,0.00617925170809,0,0.97098839283
2034,-0.229210954294,-8.74676578427,0.971368432045,0.00610018474981,0,0.971387565136
2035,-0.010783454266,-7.50145295923,0.971789836884,0.00601682718843,0,0.971808433533
2036,1.17073449202,-1.50373952808,0.972268939018,0.0059220646508,0,0.972286999226
2037,1.18238511762,-1.48587536189,0.972727179527,0.00583141809329,0,0.972744643688
2038,-0.138545022098,-8.74196050898,0.973113775253,0.00575494905934,0,0.973130762577
2039,-9.24656642223,-54.3949578739,0.973494648933,0.00567960040644,0,0.973511219025
2040,-6.28731537341,-37.9417559462,0.973930895329,0.00559299765155,0,0.973946928978
2041,0.982296664261,-2.09209063605,0.974384009838,0.00550079671666,0,0.974399507046
2042,0.833070587165,-3.3263055505,0.974772453308,0.00542175909504,0,0.974787533283
2043,-0.244484971461,-8.55423785192,0.975128114223,0.00534940091893,0,0.975142776966
2044,0.98032024424,-2.51418206305,0.975511848927,0.00527131557465,0,0.975526094437
2045,1.27820999974,-1.05937927978,0.975938856602,0.00518442457542,0,0.975952625275
2046,1.18940328449,-1.47475998002,0.976337552071,0.00510330684483,0,0.976350903511
2047,0.879897236452,-2.96847696068,0.976675868034,0.00503447186202,0,0.976688861847
2048,1.05955148687,-2.06367084569,0.977012336254,0.00496600894257,0,0.977024972439
2049,1.16895025592,-1.46817304192,0.977400779724,0.00488696666434,0,0.977412998676
2050,1.16278127384,-1.45833387508,0.977799057961,0.00480592623353,0,0.97781085968
2051,1.16896759175,-1.47601533788,0.978135049343,0.0047375629656,0,0.978146493435
2052,-0.26618435138,-8.40658913217,0.978442907333,0.0046749189496,0,0.978454053402
2053,1.12855188126,-1.4690413232,0.978775441647,0.00460726208985,0,0.978786289692
2054,1.13294725899,-1.44337007446,0.979138851166,0.00453331787139,0,0.979149341583
2055,1.12240748084,-1.44992884184,0.979470908642,0.00446574529633,0,0.979481101036
2056,0.92063467556,-2.46344008954,0.979754209518,0.00440810527653,0,0.979764103889
2057,1.03865002915,-1.80766682486,0.980037689209,0.00435042660683,0,0.980047345161
2058,1.10797892397,-1.42740607773,0.980361044407,0.00428463425487,0,0.980370402336
2059,1.14806667577,-1.26077408272,0.980684578419,0.00421879952773,0,0.980693638325
2060,1.06885954077,-1.61127760731,0.980958521366,0.00416305847466,0,0.980967342854
2061,0.604678141361,-3.85382888886,0.98121213913,0.00411145854741,0,0.981220781803
2062,1.07285572039,-1.43421865249,0.981488406658,0.00405524345115,0,0.981496810913
2063,1.11742688343,-1.2015875286,0.98178601265,0.0039946869947,0,0.981794118881
2064,1.11576582653,-1.2664049769,0.982053160667,0.00394032569602,0,0.982061088085
2065,0.862046343007,-2.51474818624,0.982282996178,0.00389355886728,0,0.982290685177
2066,-0.322557557663,-8.25979149331,0.982519567013,0.00384543044493,0,0.982527077198
2067,1.10839823435,-1.52929118668,0.982790648937,0.00379027146846,0,0.982797980309
2068,-4.50694462503,-28.4622273941,0.983055710793,0.00373632856645,0,0.983062803745
2069,0.758215964349,-2.26655856152,0.983279049397,0.00369041622616,0,0.983285963535
2070,0.744017039495,-2.91536079112,0.983488857746,0.00364719517529,0,0.983495593071
2071,1.0200629724,-1.62900444122,0.983720421791,0.00359950284474,0,0.983726978302
2072,1.03181876419,-1.44611820977,0.983967125416,0.00354869966395,0,0.983973503113
2073,1.12261117684,-1.07113351406,0.984185397625,0.00350373727269,0,0.984191656113
2074,0.272593546439,-5.38759664725,0.984373390675,0.00346502591856,0,0.984379470348
